FECHA,USD,JMD,DOP,MXN,BRL
2019-12-21,1,132.2352752685547,52.900001525878906,18.909000396728516,4.06879997253418
2019-12-22,1,132.2352752685547,52.900001525878906,18.909000396728516,4.06879997253418
2019-12-23,1,132.05101013183594,52.91999816894531,18.941299438476562,4.079899787902832
2019-12-24,1,130.38307189941406,52.900001525878906,18.934499740600586,4.081999778747559
2019-12-25,1,131.7106170654297,52.90999984741211,18.96269989013672,4.082799911499023
2019-12-26,1,131.58050537109375,52.14434051513672,18.95210075378418,4.083000183105469
2019-12-27,1,131.52474975585938,52.91999816894531,18.928499221801758,4.054699897766113
2019-12-28,1,131.52474975585938,52.91999816894531,18.928499221801758,4.054699897766113
2019-12-29,1,131.52474975585938,52.91999816894531,18.928499221801758,4.054699897766113
2019-12-30,1,131.19485473632812,52.90999984741211,18.827899932861328,4.022299766540527
2019-12-31,1,130.2671356201172,52.95000076293945,18.917699813842773,4.015710830688477
2020-01-01,1,130.9029998779297,52.23435974121094,18.917400360107422,4.016786098480225
2020-01-02,1,131.60377502441406,52.43543243408203,18.898799896240234,4.016300201416016
2020-01-03,1,129.53184509277344,52.95000076293945,18.830299377441406,4.023399829864502
2020-01-04,1,129.53184509277344,52.95000076293945,18.830299377441406,4.023399829864502
2020-01-05,1,129.53184509277344,52.95000076293945,18.830299377441406,4.023399829864502
2020-01-06,1,129.37957763671875,52.939998626708984,18.944759368896484,4.057000160217285
2020-01-07,1,130.95423889160156,52.95000076293945,18.841449737548828,4.060400009155273
2020-01-08,1,130.6943359375,52.939998626708984,18.96419906616211,4.066199779510498
2020-01-09,1,130.35072326660156,52.95000076293945,18.81399917602539,4.06279993057251
2020-01-10,1,131.38438415527344,52.959999084472656,18.834800720214844,4.092100143432617
2020-01-11,1,131.38438415527344,52.959999084472656,18.834800720214844,4.092100143432617
2020-01-12,1,131.38438415527344,52.959999084472656,18.834800720214844,4.092100143432617
2020-01-13,1,130.5611572265625,52.1223030090332,18.79762077331543,4.070499897003174
2020-01-14,1,130.61642456054688,52.959999084472656,18.79010009765625,4.1458001136779785
2020-01-15,1,130.419189453125,52.959999084472656,18.793800354003906,4.13129997253418
2020-01-16,1,131.34674072265625,52.939998626708984,18.782699584960938,4.174200057983398
2020-01-17,1,131.3593292236328,53.15999984741211,18.76300048828125,4.183599948883057
2020-01-18,1,131.3593292236328,53.15999984741211,18.76300048828125,4.183599948883057
2020-01-19,1,131.3593292236328,53.15999984741211,18.76300048828125,4.183599948883057
2020-01-20,1,132.23013305664062,52.44824981689453,18.656299591064453,4.161600112915039
2020-01-21,1,132.2331085205078,53.029998779296875,18.65369987487793,4.188499927520752
2020-01-22,1,135.87490844726562,53.0,18.7593994140625,4.210899829864502
2020-01-23,1,136.02822875976562,53.20000076293945,18.700410842895508,4.181300163269043
2020-01-24,1,137.37811279296875,53.220001220703125,18.74920082092285,4.169099807739258
2020-01-25,1,137.37811279296875,53.220001220703125,18.74920082092285,4.169099807739258
2020-01-26,1,137.37811279296875,53.220001220703125,18.74920082092285,4.169099807739258
2020-01-27,1,136.39613342285156,53.20000076293945,18.862499237060547,4.1595001220703125
2020-01-28,1,136.54083251953125,53.189998626708984,18.892000198364258,4.206099987030029
2020-01-29,1,137.7919464111328,53.209999084472656,18.724050521850586,4.193399906158447
2020-01-30,1,137.75901794433594,53.209999084472656,18.681900024414062,4.228899955749512
2020-01-31,1,137.8681182861328,53.20000076293945,18.780799865722656,4.242199897766113
2020-02-01,1,137.8681182861328,53.20000076293945,18.780799865722656,4.242199897766113
2020-02-02,1,137.8681182861328,53.20000076293945,18.780799865722656,4.242199897766113
2020-02-03,1,137.89889526367188,53.189998626708984,18.866409301757812,4.282599925994873
2020-02-04,1,137.8549346923828,52.239933013916016,18.81439971923828,4.246799945831299
2020-02-05,1,138.23036193847656,53.18000030517578,18.671289443969727,4.253699779510498
2020-02-06,1,138.67576599121094,53.20000076293945,18.587600708007812,4.23360013961792
2020-02-07,1,137.599609375,53.209999084472656,18.639699935913086,4.280799865722656
2020-02-08,1,137.599609375,53.209999084472656,18.639699935913086,4.280799865722656
2020-02-09,1,137.599609375,53.209999084472656,18.639699935913086,4.280799865722656
2020-02-10,1,138.3502197265625,53.20000076293945,18.800249099731445,4.320400238037109
2020-02-11,1,138.5361328125,53.25,18.702699661254883,4.320974826812744
2020-02-12,1,138.08636474609375,53.25,18.642000198364258,4.327530860900879
2020-02-13,1,139.33201599121094,53.2599983215332,18.640399932861328,4.354499816894531
2020-02-14,1,139.694091796875,53.27000045776367,18.59510040283203,4.346766948699951
2020-02-15,1,139.694091796875,53.27000045776367,18.59510040283203,4.346766948699951
2020-02-16,1,139.694091796875,53.27000045776367,18.59510040283203,4.346766948699951
2020-02-17,1,139.82974243164062,53.25,18.542999267578125,4.296999931335449
2020-02-18,1,139.33021545410156,53.349998474121094,18.549999237060547,4.326499938964844
2020-02-19,1,139.1793670654297,53.36000061035156,18.58894920349121,4.354800224304199
2020-02-20,1,139.3124237060547,53.349998474121094,18.550100326538086,4.363999843597412
2020-02-21,1,138.68673706054688,53.400001525878906,18.847400665283203,4.392300128936768
2020-02-22,1,138.68673706054688,53.400001525878906,18.847400665283203,4.392300128936768
2020-02-23,1,138.68673706054688,53.400001525878906,18.847400665283203,4.392300128936768
2020-02-24,1,138.09918212890625,53.40999984741211,19.007709503173828,4.389800071716309
2020-02-25,1,137.40232849121094,53.43000030517578,19.03660011291504,4.386600017547607
2020-02-26,1,136.7205047607422,53.459999084472656,19.059999465942383,4.3867998123168945
2020-02-27,1,136.12069702148438,53.459999084472656,19.286619186401367,4.449100017547607
2020-02-28,1,136.02664184570312,53.45000076293945,19.458969116210938,4.484799861907959
2020-02-29,1,136.02664184570312,53.45000076293945,19.458969116210938,4.484799861907959
2020-03-01,1,136.02664184570312,53.45000076293945,19.458969116210938,4.484799861907959
2020-03-02,1,135.5544891357422,53.459999084472656,19.82309913635254,4.441299915313721
2020-03-03,1,134.68544006347656,53.5,19.405000686645508,4.472400188446045
2020-03-04,1,134.22686767578125,53.5,19.43160057067871,4.513199806213379
2020-03-05,1,133.9433135986328,53.529998779296875,19.517200469970703,4.583399772644043
2020-03-06,1,133.38487243652344,53.560001373291016,19.81450080871582,4.606200218200684
2020-03-07,1,133.38487243652344,53.560001373291016,19.81450080871582,4.606200218200684
2020-03-08,1,133.38487243652344,53.560001373291016,19.81450080871582,4.606200218200684
2020-03-09,1,133.3318634033203,53.599998474121094,21.0575008392334,4.589799880981445
2020-03-10,1,133.0685272216797,53.61000061035156,20.81222915649414,4.722899913787842
2020-03-11,1,132.7667999267578,53.61000061035156,20.789400100708008,4.642099857330322
2020-03-12,1,134.09913635253906,53.4705696105957,21.41659927368164,4.813799858093262
2020-03-13,1,133.34962463378906,53.650001525878906,21.967199325561523,4.790200233459473
2020-03-14,1,133.34962463378906,53.650001525878906,21.967199325561523,4.790200233459473
2020-03-15,1,133.34962463378906,53.650001525878906,21.967199325561523,4.790200233459473
2020-03-16,1,133.4566650390625,53.650001525878906,21.808610916137695,4.85260009765625
2020-03-17,1,133.4253387451172,53.70000076293945,22.600990295410156,4.999000072479248
2020-03-18,1,133.87286376953125,52.89989471435547,22.960599899291992,5.009699821472168
2020-03-19,1,133.65089416503906,53.709999084472656,23.64971923828125,5.103961944580078
2020-03-20,1,133.70730590820312,53.709999084472656,24.0457706451416,5.094200134277344
2020-03-21,1,133.70730590820312,53.709999084472656,24.0457706451416,5.094200134277344
2020-03-22,1,133.70730590820312,53.709999084472656,24.0457706451416,5.094200134277344
2020-03-23,1,133.37588500976562,53.70000076293945,24.7462100982666,5.045499801635742
